Date and Time of initial call,Date and time of Ranger response,Property,Location,Species Description,Call Source,Species Status,Animal Condition,Duration of Response,Age,Animal Class,311SR Number,Final Ranger Action,# of Animals,PEP Response,Animal Monitored,Rehabilitator,Hours spent monitoring,Police Response,ESU Response,ACC Intake Number
08/13/2018 12:00:00 PM,08/13/2018 12:15:00 PM,Central Park,W 96th & West Dr Tennis Center,Raccoon,"Conservancies/""Friends of"" Groups",Native,N/A,0.5,Adult,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
08/13/2018 10:30:00 AM,08/13/2018 10:30:00 AM,Central Park,77th & West Drive,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1,Infant,Small Mammals-RVS,1-1-1597899544,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,38025
08/13/2018 09:30:00 AM,08/13/2018 10:00:00 AM,Central Park,97th & East Drive,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,2,Adult,Small Mammals-RVS,1-1-1597899543,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,38024
08/12/2018 10:00:00 AM,08/12/2018 03:30:00 PM,Hudson River Park,12th street and West Street,Canada Goose,Employee,Native,Unhealthy,0.5,Adult,Birds,1-1-1603178692,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
08/12/2018 11:00:00 AM,08/12/2018 11:30:00 AM,Central Park,79 Street transverse,Raccoon,Other,Native,DOA,0.5,Juvenile,Small Mammals-RVS,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,TRUE,FALSE,NA
08/12/2018 10:00:00 AM,08/12/2018 12:30:00 PM,Central Park,"The Ramble, about 73rd St",Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1.5,Juvenile,Small Mammals-RVS,1-1-1601184302,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,37963
08/12/2018 11:30:00 AM,08/12/2018 12:15:00 PM,Central Park,79 Street transverse road,Raccoon,Other,Native,Unhealthy,1.5,Adult,Small Mammals-RVS,1-1-1603241945,ACC,1,FALSE,FALSE,NA,NA,TRUE,FALSE,37962
08/12/2018 10:59:00 AM,08/12/2018 11:45:00 AM,Central Park,Central Park Zoo under the animal clock,Raccoon,Employee,Native,Unhealthy,1.5,Adult,Small Mammals-RVS,1-1-1601184301,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,37961
08/12/2018 08:00:00 AM,08/12/2018 11:15:00 AM,Central Park,"Tennis house, south of 96 st transverse road",Raccoon,Employee,Native,Unhealthy,1.5,Adult,Small Mammals-RVS,1-1-1601561130,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,37960
08/11/2018 05:00:00 PM,08/11/2018 05:24:00 PM,Central Park,Gapstow Bridge - 62nd & E. Drive - on the path,raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1.5,Juvenile,Small Mammals-RVS,1-1-1597899510,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,37902
08/11/2018 03:40:00 PM,08/11/2018 04:13:00 PM,Central Park,Loeb Boathouse - back deck,raccoon,Other,Native,Unhealthy,1.25,Adult,Small Mammals-RVS,1-1-1602166956,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,37888
08/11/2018 03:47:00 PM,08/11/2018 03:54:00 PM,Central Park,Delacorte Theater and Shakespeare's Garden,Raccoon,"Conservancies/""Friends of"" Groups",Native,N/A,0.5,Adult,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
08/11/2018 09:04:00 AM,08/11/2018 01:47:00 PM,Washington Market Park,"in box for us, inside park house",Mourning Dove,Employee,Native,Injured,2,Juvenile,Birds,1-1-1602166950,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
08/11/2018 12:30:00 PM,08/11/2018 12:45:00 PM,Central Park,On the 97th St Transverse,Raccoon,"Conservancies/""Friends of"" Groups",Native,DOA,0.5,Adult,Small Mammals-RVS,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
08/11/2018 01:15:00 PM,08/11/2018 02:00:00 PM,Central Park,Conservatory Gardens at E 106th St and 5th Ave,Raccoon,Employee,Native,Unhealthy,1,Juvenile,Small Mammals-RVS,1-1-1602140060,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,37859
08/11/2018 02:52:00 PM,08/11/2018 03:30:00 PM,Central Park,Bridal Path at East 84th Street. Not far from the South Pump House,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1.5,Juvenile,Small Mammals-RVS,1-1-1601184280,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,37886
08/11/2018 04:10:00 PM,08/11/2018 04:10:00 PM,Central Park,East 106th 5th Ave Entrance to the Conservatory Gardens,Raccoon,Employee,Native,Healthy,0.5,Adult,Small Mammals-RVS,N/A,Monitored Animal,1,FALSE,TRUE,NA,0.15,FALSE,FALSE,NA
08/11/2018 11:54:00 AM,08/11/2018 12:10:00 PM,Central Park,Dana Center / MLK inside the park on the path,Eastern Gray Squirrel,"Conservancies/""Friends of"" Groups",Native,Healthy,1,Infant,Small Mammals-non RVS,1-1-1602166960,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
08/11/2018 07:00:00 AM,08/11/2018 10:00:00 AM,Central Park,E. 84th and E. Drive,Raccoon,"Conservancies/""Friends of"" Groups",Native,N/A,0.5,Adult,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
08/10/2018 05:00:00 PM,08/10/2018 05:10:00 PM,Central Park,Ramble. Nearest cross street is East 72nd and 5th Ave,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1.5,Juvenile,Small Mammals-RVS,1-1-1602140040,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
08/09/2018 08:00:00 PM,08/10/2018 09:00:00 AM,Central Park,E 106th and 5th Ave,Raccoon,"Conservancies/""Friends of"" Groups",Native,N/A,0.5,Adult,Small Mammals-RVS,N/A,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
08/10/2018 02:10:00 PM,08/10/2018 02:10:00 PM,Central Park,Path not far from Oak Bridge. Nearest cross street West 76th and CPW,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1.5,Adult,Small Mammals-RVS,1-1-1602446919,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,37743
08/10/2018 09:45:00 AM,08/10/2018 09:50:00 AM,Central  Park,Ramble not far from the Boathouse. Nearest cross street East 72nd and 5th Ave,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1.5,Adult,Small Mammals-RVS,1-1-1601537253,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,37704
08/10/2018 09:30:00 AM,08/10/2018 09:30:00 AM,Central Park,Cherry Hill. Nearest cross street West 72nd CPW,Raccoon,Employee,Native,Unhealthy,1.5,Adult,Small Mammals-RVS,1-1-1601537251,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,37703
08/10/2018 09:00:00 AM,08/10/2018 09:10:00 AM,Central Park,Delecorte Thearter stage. Nearest Cross Street West 81st and CPW,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1.5,Adult,Small Mammals-RVS,1-1-1601537250,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,37702
08/09/2018 04:45:00 PM,08/09/2018 04:56:00 PM,Central Park,West 105th and CPW Entrance to the park,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1.5,Adult,Small Mammals-RVS,1-1-1601533143,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,37653
08/09/2018 06:10:00 PM,08/09/2018 06:10:00 PM,Central Park,The Lake at the Ladies Pavilion (W 75th St and CPW),Raccoon,Central,Native,DOA,0,Adult,Small Mammals-RVS,N/A,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
08/09/2018 04:30:00 PM,08/09/2018 04:45:00 PM,Central Park,Loeb Boathouse E 72nd St and 5th Ave,Raccoon,Other,Native,N/A,1,Adult,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
08/09/2018 02:30:00 PM,08/09/2018 02:45:00 PM,Central Park,96St Transverse on the drive/ sidewalk,Raccoon,Public,Native,Unhealthy,1,Juvenile,Small Mammals-RVS,1-1-1599539412,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,37639
08/09/2018 09:00:00 AM,08/09/2018 10:40:00 AM,Central Park,96st Transverse Rd. and Bridlepath fork behind Transverse Rd. fence,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,2.5,Juvenile,Small Mammals-RVS,1-1-1599116593,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,37598
08/09/2018 07:30:00 AM,08/09/2018 09:00:00 AM,Central Park,E 102nd St and East Drive.  South of Compost Hill,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,4,Adult,Small Mammals-RVS,1-1-1599116596,ACC,1,FALSE,TRUE,NA,3.5,TRUE,FALSE,37618
08/09/2018 11:50:00 AM,08/09/2018 11:55:00 AM,Central Park,E96th Bridal Path,Raccoon,"Conservancies/""Friends of"" Groups",Native,N/A,0.5,Adult,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
08/09/2018 08:30:00 AM,08/09/2018 09:24:00 AM,Central Park,E. 90th and East Drive,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1,Adult,Small Mammals-RVS,1-1-1599116593,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,37609
08/09/2018 08:00:00 AM,08/09/2018 10:30:00 AM,Central Park,W96th st/CPW near the grass area by the edge of the transverse,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1.5,Juvenile,Small Mammals-RVS,NA,Monitored Animal,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
08/09/2018 08:30:00 AM,08/09/2018 09:50:00 AM,Central Park,Loeb Boathouse Bathrooms,Raccoon,"Conservancies/""Friends of"" Groups",Native,N/A,0.5,Adult,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
08/09/2018 08:30:00 AM,08/09/2018 10:44:00 AM,Central Park,West of Cherry Hill Fountain - on trail in Wagner's Cove,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1.75,Adult,Small Mammals-RVS,1-1-1599116595,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,37611
08/09/2018 08:30:00 AM,08/09/2018 09:30:00 AM,Central Park,South of Belvedere Castle,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1.5,Adult,Small Mammals-RVS,1-1-1601946860,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,37610
08/09/2018 08:30:00 AM,08/09/2018 10:05:00 AM,Central Park,Ramble - Oven,Raccoon,"Conservancies/""Friends of"" Groups",Native,N/A,0.75,Juvenile,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
08/08/2018 01:30:00 PM,08/08/2018 04:00:00 PM,Central Park,W72nd on Bridal Path,Raccoon,"Conservancies/""Friends of"" Groups",Native,N/A,1,Adult,Small Mammals-RVS,N/A,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
08/08/2018 03:30:00 PM,08/08/2018 03:40:00 PM,Central Park,Delacorte Theater,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1,Adult,Small Mammals-RVS,N/A,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
08/08/2018 12:00:00 PM,08/08/2018 02:30:00 PM,Central Park,East 72nd Eastdrive at the entrance to the Loeb Boathouse parking lot,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1.5,Juvenile,Small Mammals-RVS,1-1-159789210,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,1-1-1599539332
08/08/2018 08:00:00 AM,08/08/2018 09:30:00 AM,Central Park,Dead Road. Nearest cross street Central Park West West 67th,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1.5,Adult,Small Mammals-RVS,1-1-159789210,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,37471
08/08/2018 11:30:00 AM,08/08/2018 02:00:00 PM,Central Park,West 85th West Drive near Spector Playground,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1.5,Adult,Small Mammals-RVS,1-1-1599539331,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,37522
08/08/2018 12:32:00 PM,08/08/2018 01:30:00 PM,Central Park,Tennis Courts near Tennis House at East 96th off off the Eastdrive,Raccoon,Employee,Native,DOA,1,Adult,Small Mammals-RVS,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
08/07/2018 12:00:00 PM,08/07/2018 01:15:00 PM,Central Park,59th St Pond at the fence inside the Hallet,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1.5,Adult,Small Mammals-RVS,1-1-1598976930,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,37377
08/07/2018 08:00:00 AM,08/07/2018 11:30:00 PM,Central Park,Just north of the 79th St Yard not far from West 79th and Central Park West entrance,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1.5,Adult,Small Mammals-RVS,1-1-1598976930,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,37364
08/07/2018 01:30:00 PM,08/07/2018 03:30:00 PM,Central Park,West Drive at West 69th Street,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1.5,Adult,Small Mammals-RVS,1-1-1600705902,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,37395
08/06/2018 01:30:00 PM,08/06/2018 01:30:00 PM,Central Park,ball field cafe north of Hecksher ball fields,raccoon,"Conservancies/""Friends of"" Groups",Native,DOA,0.75,Juvenile,Small Mammals-RVS,n/a,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
08/06/2018 12:30:00 PM,08/06/2018 01:00:00 PM,Central Park,Ramble by Oak bridge,raccoon,"Conservancies/""Friends of"" Groups",Native,Healthy,0.75,Adult,Small Mammals-RVS,n/a,Monitored Animal,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
08/06/2018 03:17:00 PM,08/06/2018 03:20:00 PM,Central Park,Wollman Rink,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,2,Juvenile,Small Mammals-RVS,1-1-1599148140,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,37294
08/05/2018 09:30:00 AM,08/05/2018 11:30:00 AM,Central Park,100th St and CPW,raccoon,"Conservancies/""Friends of"" Groups",Native,Injured,1.5,Adult,Small Mammals-RVS,1-1-1597160393,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,37171
08/05/2018 02:40:00 PM,08/05/2018 03:20:00 PM,Central Park,81st/ Diana Ross Playground,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,2,Juvenile,Small Mammals-RVS,1-1-1597683604,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,37201
08/04/2018 05:35:00 PM,08/04/2018 05:35:00 PM,Central Park,Loeb Boathouse Dock,Raccoon,Employee,Native,DOA,0.05,Adult,Small Mammals-RVS,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
08/04/2018 04:30:00 PM,08/04/2018 04:45:00 PM,Central Park,Dana Center,Raccoon,"Conservancies/""Friends of"" Groups",Native,Healthy,1,Juvenile,Small Mammals-RVS,N/A,Monitored Animal,1,FALSE,TRUE,NA,0.3,FALSE,FALSE,NA
08/04/2018 04:00:00 PM,08/04/2018 04:00:00 PM,Central Park,Accross from Dana Center on lawn near park entrance,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1,Juvenile;#Adult,Small Mammals-RVS,1-1-1599567881,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,37074
08/04/2018 03:30:00 PM,08/04/2018 03:35:00 PM,Central Park,Bridal Path at 95th Street,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1,Juvenile,Small Mammals-RVS,1-1-1599567880,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,37073
08/04/2018 08:45:00 AM,08/04/2018 09:50:00 AM,Central Park,NA,Raccoon,Central,Native,Unhealthy,1,Adult,Small Mammals-RVS,1-1-1596705665,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,37022
08/04/2018 09:30:00 AM,08/04/2018 09:30:00 AM,Central Park,East Drive at East 90th on Bridal Path entrance,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,2,Adult,Small Mammals-RVS,1-1-1596705664,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,37021
08/04/2018 09:15:00 AM,08/04/2018 09:20:00 AM,Central Park,Rumsey Playfield/Summer Stage Entrance right off the East Drive at East 68th,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,2,Juvenile,Small Mammals-RVS,1-1-1596705663,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,37020
08/04/2018 08:50:00 AM,08/04/2018 08:50:00 AM,Central Park,West 72nd Pergala not far fro park entrance and Stawberry Fields,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,2,Juvenile,Small Mammals-RVS,1-1-1596705662,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,37019
08/04/2018 08:00:00 AM,08/04/2018 08:40:00 AM,Central Park,Northmeadow Ballfield close to East 96th and Eastdrive,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,2,Adult,Small Mammals-RVS,1-1-1596705661,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,37018
08/03/2018 12:04:00 PM,08/03/2018 12:10:00 AM,Central Park,In front of stairway entrance of Chess and Checkers visitor center. Center Drive East 64th street.,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1,Adult,Small Mammals-RVS,1-1-1596159521,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
08/02/2018 02:45:00 PM,08/02/2018 02:55:00 PM,Central Park,"Turtle Pond, E Dr and E 79th",Red-Eared Slider,Public,Invasive,Healthy,0.05,Adult,Terrestrial Reptile or Amphibian,N/A,Advised/Educated others,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
08/03/2018 09:30:00 AM,08/03/2018 09:55:00 AM,Central Park,102nd st & East Drive,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,0.5,Adult,Small Mammals-RVS,NA,Monitored Animal,1,FALSE,TRUE,NA,0.5,FALSE,FALSE,NA
08/03/2018 07:30:00 AM,08/03/2018 09:15:00 AM,Central Park,Fredrick Douglous Circle 110th and Malcom X Blvd,Raccoon,"Conservancies/""Friends of"" Groups",Native,N/A,0.15,Adult,Small Mammals-RVS,n/a,Unfounded,0,FALSE,FALSE,NA,NA,TRUE,FALSE,NA
08/03/2018 09:00:00 AM,08/03/2018 09:20:00 AM,Central Park,Sheep Meadow close to West Drive. Cross Street Westt 66th and CPW,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1.5,Adult,Small Mammals-RVS,1-1-1597160331,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,36918
08/02/2018 03:40:00 PM,08/02/2018 03:45:00 PM,James Finley Walk,East 68th York Avenue not far from East River,Peregrine Falcon,Other,Native,Injured,1.5,Juvenile,Raptors,1-1-1597160312,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
08/02/2018 03:40:00 PM,08/02/2018 03:40:00 PM,Central Park,In the grass between Cherry Hill fountain and the lakeside,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1,Juvenile,Small Mammals-RVS,1-1-159765313,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,36849
08/02/2018 08:00:00 AM,08/02/2018 09:25:00 AM,Central Park,Cherry Hill westside near crossover/joggers path and West Drive. West 72nd and CPW,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1.5,Adult,Small Mammals-RVS,1-1-1593846720,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,36786
08/02/2018 11:00:00 AM,08/02/2018 11:05:00 AM,Central Park,90th/5th ave bridal path,Raccoon,"Conservancies/""Friends of"" Groups",Native,N/A,0.5,Adult,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
08/01/2018 08:00:00 PM,08/02/2018 09:50:00 AM,Central Park,Playground E96th and 5th ave,Raccoon,"Conservancies/""Friends of"" Groups",Native,N/A,0.5,Adult,Small Mammals-RVS,1-1-1598586559,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
08/02/2018 12:00:00 AM,08/02/2018 12:30:00 PM,Central Park,Chess & Checkers House,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1,Adult,Small Mammals-RVS,NA,Monitored Animal,1,FALSE,TRUE,NA,1,FALSE,FALSE,NA
08/01/2018 02:45:00 PM,08/01/2018 04:20:00 PM,Central Park,Ramble woodlands not far from the Central Park Conervancy maintenace shed. Nearest cross street is East 79th and 5th Ave / East Drive,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1.75,Adult,Small Mammals-RVS,1-1-1596492150,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,36723
07/20/2018 07:00:00 PM,07/20/2018 07:00:00 PM,Central Park,The Lake at the Ramble Oven,Raccoon,"Conservancies/""Friends of"" Groups",Native,DOA,0,Adult,Small Mammals-RVS,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
08/01/2018 10:45:00 AM,08/01/2018 10:45:00 AM,Central Park,Ramble at the cave,Raccoon,"Conservancies/""Friends of"" Groups",Native,DOA,0,Adult,Small Mammals-RVS,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
07/29/2018 09:06:00 AM,07/29/2018 09:08:00 AM,Central Park,Conservatory Garden - Vanderbilt Gate - 5th ave/104th,raccoon,Employee,Native,Unhealthy,0.25,Juvenile,Small Mammals-RVS,1-1-1593319604,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,36298
08/01/2018 08:00:00 AM,08/01/2018 10:30:00 AM,Central Park,The Ramble. In the woodlands close to the rustic shelter. Closest cross street will be West 75th and Central Park West / Westdrive,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,2.5,Juvenile,Small Mammals-RVS,1-1-1595450043,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,36671
07/31/2018 08:00:00 PM,08/01/2018 09:30:00 AM,Central Park,Loeb Boathouse,Raccoon,Other,Native,DOA,0.5,Juvenile,Small Mammals-RVS,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
08/01/2018 08:00:00 AM,08/01/2018 10:15:00 AM,Central Park,"Ramble. In the woodlands not far from the Loeb Boathouse. Nearest cross street would be East 72nd, East Drive.",Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,2.5,Adult,Small Mammals-RVS,1-1-159450042,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,36670
07/21/2018 04:30:00 PM,07/21/2018 04:45:00 PM,Central Park,Huddlestone Arch at the waterfall,Raccoon,"Conservancies/""Friends of"" Groups",Native,DOA,1.25,Adult,Small Mammals-RVS,NA,Relocated/Condition Corrected,2,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
08/01/2018 08:30:00 AM,08/01/2018 08:45:00 AM,Central Park,Lasker Pool. On the stairs not far from public entrance to the pool.,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,2.5,Adult,Small Mammals-RVS,1-1-15950040,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,36669
07/31/2018 03:35:00 PM,07/31/2018 03:35:00 PM,Central Park,E 90th ST & 5th Ave,Raccoon,Observed by Ranger,Native,Unhealthy,0.5,Adult,Small Mammals-RVS,NA,Monitored Animal,1,FALSE,TRUE,NA,0.5,FALSE,FALSE,NA
07/31/2018 02:00:00 PM,07/31/2018 02:05:00 PM,Central Park,"At the reservoir, on the running path just west of the north pumphouse",Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,2,Juvenile,Small Mammals-RVS,1-1-1594900390,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,36590
07/31/2018 11:35:00 AM,07/31/2018 11:39:00 AM,Central Park,E 90th St & 5th Ave,Raccoon,Employee,Native,Unhealthy,1.5,Adult,Small Mammals-RVS,NA,Monitored Animal,1,FALSE,TRUE,NA,1.5,FALSE,FALSE,NA
07/31/2018 11:52:00 AM,07/31/2018 12:40:00 PM,Central Park,Dana Center Playground,Raccoon,"Conservancies/""Friends of"" Groups",Native,DOA,1,Adult,Small Mammals-RVS,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
07/31/2018 02:00:00 PM,07/31/2018 03:30:00 PM,Thomas Jefferson Recreation Center,In Lobby of Rec. Center,Eastern Gray Squirrel,Employee,Native,Healthy,0.5,Adult,Small Mammals-non RVS,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
07/31/2018 10:30:00 AM,07/31/2018 11:20:00 AM,Central Park,E65th Dairy Center and E Dr,Raccoon,"Conservancies/""Friends of"" Groups",Native,N/A,4,Adult,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
07/31/2018 09:00:00 AM,07/31/2018 09:30:00 AM,Central Park,near bridal path of E90th and 5th ave enterance.,raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,4,Adult,Small Mammals-RVS,NA,Monitored Animal,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
07/31/2018 01:00:00 PM,07/31/2018 01:26:00 PM,Central Park,Central park ramble,raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,4,Adult,Small Mammals-RVS,1-1-1596705002,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,36572
07/31/2018 09:00:00 AM,07/31/2018 12:05:00 AM,Central Park,Found under a tree in the grass near the pedestrian path by E74th walkway off the drive by conservatory water.,raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,4,Juvenile,Small Mammals-RVS,1-1-1596705002,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,36571
07/31/2018 09:00:00 AM,07/31/2018 11:30:00 AM,Central Park,pedestrian path columbus circle,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,4,Juvenile,Small Mammals-RVS,1-1-1596705002,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,36570
07/31/2018 10:30:00 AM,07/31/2018 10:35:00 AM,Central Park,Parking lot of tavern on the green near the padestrian ramp of central park west,raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,4,Adult,Small Mammals-RVS,1-11-1596705002,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,36569
07/30/2018 12:41:00 PM,07/30/2018 01:00:00 PM,Central Park,79th St and 5th Ave just south of the MET,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1.5,Juvenile,Small Mammals-RVS,1-1-1593846610,ACC,2,FALSE,FALSE,NA,NA,FALSE,FALSE,36464/36465
