Date and Time of initial call,Date and time of Ranger response,Property,Location,Species Description,Call Source,Species Status,Animal Condition,Duration of Response,Age,Animal Class,311SR Number,Final Ranger Action,# of Animals,PEP Response,Animal Monitored,Rehabilitator,Hours spent monitoring,Police Response,ESU Response,ACC Intake Number
10/11/2019 10:00:00 AM,10/11/2019 10:30:00 AM,McCarren Park,Recreation Center,Domestic Dove,Employee,Domestic,Healthy,0.5,Adult,Birds,31100849587,ACC,2,TRUE,FALSE,NA,NA,FALSE,FALSE,78479
10/07/2019 01:30:00 PM,10/07/2019 01:30:00 PM,Prospect Park,South end of Prospect Park Lake,Mallard Duck,"Conservancies/""Friends of"" Groups",Native,Injured,1,Juvenile,Birds,NA,Monitored Animal,1,FALSE,TRUE,NA,0.5,FALSE,FALSE,NA
10/02/2019 01:00:00 PM,10/02/2019 01:15:00 PM,Prospect Park,"Near lake at Le Frak Center: 40.655832, -73.964096",Raccoon,Central,Native,Unhealthy,1.5,Adult,Small Mammals-RVS,311-00779378,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,77602
09/30/2019 08:30:00 AM,09/30/2019 09:00:00 AM,Prospect Park,Wellhouse Drive,Mute Swan,Central,Invasive,Healthy,1,Adult,Birds,NA,Monitored Animal,1,FALSE,TRUE,NA,0.5,FALSE,FALSE,NA
09/29/2019 11:15:00 AM,09/29/2019 11:30:00 AM,Saratoga Park,Outside park house,Cat,Central,Domestic,N/A,2,Adult,Domestic,NA,Monitored Animal,1,FALSE,TRUE,NA,1,FALSE,FALSE,NA
09/26/2019 12:30:00 PM,09/26/2019 02:30:00 PM,Prospect Park,Tennis House,Domestic Rabbit,"Conservancies/""Friends of"" Groups",Domestic,Healthy,1.5,Adult,Domestic;#Small Mammals-non RVS,311-00734052,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,77024
09/07/2019 02:20:00 PM,09/07/2019 02:30:00 PM,Coney Island Beach &amp; Boardwalk,PEP Command,American Bullfrog,Central,Native,Healthy,3,Adult,Terrestrial Reptile or Amphibian,311-00572504,Relocated/Condition Corrected,1,TRUE,FALSE,NA,NA,FALSE,FALSE,NA
09/02/2019 04:00:00 PM,09/02/2019 04:15:00 PM,Prospect Park,East Drive and Ocean Avenue,Raccoon,Public,Native,Healthy,1,Juvenile,Small Mammals-RVS,3-11-00530560,Relocated/Condition Corrected,1,FALSE,TRUE,NA,1,FALSE,FALSE,NA
09/01/2019 02:30:00 PM,09/01/2019 03:00:00 PM,Prospect Park,Prospect Park Audubon Center,Mourning Dove,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1.5,Adult,Birds,NA,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,74602
08/31/2019 09:00:00 AM,08/31/2019 09:00:00 AM,Commodore Barry Park,Pool Storage Rooms,Virginia Opossum,Public,Native,Healthy,0.5,Adult,Small Mammals-non RVS,311-00509270,Advised/Educated others,3,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
08/05/2019 12:00:00 PM,08/05/2019 12:00:00 PM,Marine Park,North side of Avenue U,Herring Gull,Public,Native,Healthy,0.5,Adult,Birds,NA,Relocated/Condition Corrected,1,FALSE,TRUE,NA,0.5,FALSE,FALSE,NA
08/06/2019 03:45:00 PM,08/06/2019 04:00:00 PM,Fresh Creek Nature Preserve,E 108th and Seaview,Snake (Unknown),Central,N/A,N/A,0.75,Adult,Terrestrial Reptile or Amphibian,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
08/03/2019 12:36:00 PM,08/03/2019 12:57:00 PM,Marine Park,Near Burnett Street and Whitney Avenue,Virginia Opossum,Public,Native,Healthy,2,Infant,Small Mammals-non RVS,311-00294814,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,71373
08/03/2019 08:55:00 AM,08/03/2019 09:00:00 AM,Marine Park,Corner of Burnett St and Ave U,White-winged Scoter,Public,Native,Injured,1.5,Adult,Birds,311-00293270,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,71328
08/02/2019 09:00:00 AM,08/02/2019 10:00:00 AM,Prospect Park,Long Meadow Ballfields,Eastern Gray Squirrel,"Conservancies/""Friends of"" Groups",Native,DOA,4,Adult,Small Mammals-non RVS,311-00288536,Submitted for DEC Testing,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
07/29/2019 01:30:00 PM,07/29/2019 02:00:00 PM,Kaiser Park,Beach area,Red-Eared Slider,"Conservancies/""Friends of"" Groups",Invasive,Unhealthy,1.5,Adult,Terrestrial Reptile or Amphibian,3-11-0025468,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
07/26/2019 02:00:00 PM,07/26/2019 02:15:00 PM,Dyker Beach Park,By picnic tables near Cropsey Ave and Bay 8th Street,Raccoon,Employee,Native,Healthy,1,Juvenile,Small Mammals-RVS,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
07/25/2019 09:00:00 AM,07/25/2019 09:00:00 AM,Prospect Park,Picnic House,Domestic Rabbit,"Conservancies/""Friends of"" Groups",Domestic,Healthy,2,Adult,Small Mammals-non RVS,NA,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,70267
07/22/2019 01:30:00 PM,07/22/2019 01:30:00 PM,Kaiser Park,Fishing pier,Red-Eared Slider,"Conservancies/""Friends of"" Groups",Invasive,Unhealthy,1.5,Adult,Terrestrial Reptile or Amphibian,3-11-00195325,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
07/05/2019 06:03:00 PM,07/19/2019 04:00:00 PM,Prospect Park,Lincoln Road Playground,American Robin,Public,Native,Healthy,0.25,Juvenile,Birds,311-00059441,Advised/Educated others,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
07/17/2019 08:30:00 AM,07/17/2019 09:30:00 AM,Commodore Barry Park,Commodore Barry Pool,Virginia Opossum,Employee,Native,N/A,0.25,Adult,Small Mammals-non RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
07/13/2019 06:30:00 AM,07/13/2019 09:30:00 AM,McCarren Park,Cross Streets Bayard and Lenard,Red-tailed Hawk,Public,Native,N/A,1,Juvenile,Raptors,311-00118111,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
07/10/2019 10:00:00 AM,07/10/2019 10:00:00 AM,Marine Park,Marine Park Nature Trail,Muskrat,Public,Native,DOA,0.25,Adult,Small Mammals-non RVS,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
07/06/2019 02:30:00 PM,07/06/2019 02:45:00 PM,McCarren Park,N 12th Street and Driggs Ave,Red-tailed Hawk,Public,Native,Unhealthy,0.5,Juvenile,Raptors,NA,Monitored Animal,1,FALSE,TRUE,NA,0.5,FALSE,FALSE,NA
07/07/2019 09:00:00 AM,07/07/2019 10:00:00 AM,McCarren Park,In garden area near running track directly across from McCarren Play Center,Red-tailed Hawk,Employee,Native,Unhealthy,3,Juvenile,Raptors,311-0069689,Rehabilitator,1,FALSE,FALSE,Bobby Horvath,NA,FALSE,FALSE,NA
07/05/2019 10:00:00 PM,07/06/2019 02:30:00 PM,Fort Greene Park,Myrtle Ave and Washington Park entrance,Guinea Pig,Public,Domestic,Healthy,2,Adult;#Juvenile,Small Mammals-non RVS,311-00060681,ACC,4,FALSE,FALSE,NA,NA,FALSE,FALSE,68274 through 68277
07/02/2019 01:30:00 PM,07/02/2019 02:00:00 PM,Marine Park,By the east side of Nature Center,Black-billed cuckoo,Public,Native,Injured,2,Adult,Birds,7311-00037958,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
06/27/2019 09:00:00 AM,06/27/2019 09:30:00 AM,Bayview Playground,Between Bayview Playground and 5945 Shore Parkway NYCHA property,Gull (Unknown),Public,Native,N/A,1.5,Adult,Birds,1-1-1741924792,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
06/27/2019 09:00:00 AM,06/27/2019 10:00:00 AM,McCarren Park,McCarren Park,Red-tailed Hawk,Employee,Native,Healthy,1,Juvenile,Raptors,NA,Monitored Animal,1,FALSE,TRUE,NA,NA,FALSE,FALSE,NA
06/26/2019 11:30:00 AM,06/26/2019 11:30:00 AM,Albert J. Parham Playground,Between DeKalb and Willoughby,Bird (Unknown),Central,Native,N/A,0.5,Juvenile,Birds,1-1-1734764912,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
06/26/2019 11:00:00 AM,06/26/2019 11:00:00 AM,Saratoga Park,"Saratoga Park, approximately 15 feet west of bathrooms, 20 feet north of monument",Eastern Gray Squirrel,Central,Native,DOA,0.5,Adult,Small Mammals-non RVS,1-1-1734764911,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
06/20/2019 02:00:00 PM,06/20/2019 02:00:00 PM,Prospect Park,East Drive near Litchfield Villa,American Robin,Observed by Ranger,Native,Healthy,0.25,Juvenile,Birds,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
06/20/2019 12:30:00 PM,06/20/2019 01:30:00 PM,Prospect Park,Garfield Tot Lot,Eastern Gray Squirrel,Employee,Native,Injured,0.5,Adult,Small Mammals-non RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
06/17/2019 04:10:00 PM,06/17/2019 04:30:00 PM,Brooklyn Bridge Park,Near 330 Furman Street,Ovenbird,Employee,Native,Injured,3,Adult,Birds,1-1-1737081290,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
06/17/2019 11:00:00 AM,06/17/2019 11:15:00 AM,Calvert Vaux Park,"Calvert Vaux Park between soccer fields 1 and 2 (40.585804, -73.992083)",Raccoon,Central,Native,DOA,0.75,Adult,Small Mammals-RVS,1-1-1730551010,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
06/13/2019 12:15:00 PM,06/13/2019 12:40:00 PM,Owl's Head Park,Comfort Station Men's Room,Raccoon,Employee,Native,N/A,0.5,Adult,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
06/16/2019 01:08:00 PM,06/16/2019 01:30:00 PM,Prospect Park,Prospect Park Lake v/o Lefrak Center,Mallard Duck,Public,Native,Unhealthy,1.5,Adult,Birds,1-1-1736630423; 1-1-1736630450,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
06/10/2019 01:00:00 PM,06/10/2019 01:30:00 PM,Irving Square Park,Northwest corner of the park,Parrot (Unknown),Public,Exotic,N/A,1.5,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
06/09/2019 09:30:00 AM,06/09/2019 10:00:00 AM,Parade Ground,Prospect Park Parade Grounds near Tennis Center,Chicken,Central,Domestic,Healthy,3,Adult,Domestic,1-1-1730643971,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,65352
06/05/2019 11:00:00 AM,06/05/2019 11:20:00 AM,Dyker Beach Park,"Dyker 14th Ballfields; 40.613081, -74.014714",Raccoon,Employee,Native,Unhealthy,2,Juvenile,Small Mammals-RVS,1-1-1728538570,ACC,1,FALSE,FALSE,NA,NA,TRUE,FALSE,64980
05/26/2019 11:00:00 AM,05/26/2019 12:00:00 PM,Sunset Park,Near 5th Ave & 41st Street Entrance,Virginia Opossum,Central,Native,Injured,2,Juvenile,Small Mammals-non RVS,1-1-1726194712,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,64014
05/25/2019 11:00:00 AM,05/25/2019 02:00:00 PM,Bushwick Inlet Park,Near water,Canada Goose,Public,Native,Injured,3,Juvenile,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/24/2019 02:30:00 PM,05/24/2019 03:00:00 PM,Prospect Park,Lincoln Road entrance,Mallard Duck,Public,Native,Healthy,4,Infant,Birds,1-1-1718168050,Rehabilitator,2,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
05/22/2019 09:30:00 AM,05/22/2019 09:30:00 AM,Dyker Beach Park,13th ave and 86th street,Raccoon,Central,Native,Unhealthy,1.5,Adult,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/16/2019 11:00:00 AM,05/16/2019 11:00:00 AM,Prospect Park,Lake,Canada Goose,Public,Native,N/A,1,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/14/2019 02:30:00 PM,05/14/2019 02:30:00 PM,Marine Park,"Salt Marsh Nature Trail near park entrance (40.603795, -73.930020)",Raccoon,Observed by Ranger,Native,Unhealthy,1,Adult,Small Mammals-RVS,1-1-1714290707,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,62804
05/10/2019 10:30:00 AM,05/10/2019 02:30:00 PM,Prospect Park,Ravine,Cooper's Hawk,Employee,Native,Healthy,4,Adult,Raptors,NA,Monitored Animal,1,FALSE,TRUE,NA,0.5,FALSE,FALSE,NA
05/10/2019 04:30:00 PM,05/11/2019 12:00:00 AM,Bartel-Pritchard Square,"40.663032, -73.977845",Raccoon,Employee,Native,N/A,0.5,Adult,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/11/2019 09:00:00 AM,05/11/2019 10:30:00 AM,Maria Hernandez Park,Starr and Knickerbocker Ave,Red-tailed Hawk,Central,Native,Healthy,1,Adult,Raptors,NA,Monitored Animal,2,FALSE,TRUE,NA,1,FALSE,FALSE,NA
05/10/2019 04:30:00 PM,05/10/2019 04:30:00 PM,Bartel-Pritchard Square,"40.663032,-73.977845",Raccoon,Employee,Native,Healthy,1,Adult,Small Mammals-RVS,NA,Monitored Animal,1,FALSE,TRUE,NA,NA,FALSE,FALSE,NA
05/03/2019 08:55:00 AM,05/03/2019 09:10:00 AM,Marine Park,Carro Center,Virginia Opossum,Employee,Native,Healthy,0.75,Adult,Small Mammals-non RVS,1-1-1714320460,Relocated/Condition Corrected,1,FALSE,TRUE,NA,0.25,FALSE,FALSE,NA
04/30/2019 05:00:00 PM,04/30/2019 05:30:00 PM,Prospect Park,Between Bandshell and Harmony Playground,Raccoon,Employee,Native,N/A,0.5,Adult,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/11/2019 04:30:00 PM,04/11/2019 05:00:00 PM,Coney Island Beach &amp; Boardwalk,Between 20th & 21st  near Ford Ampitheater,Raccoon,Central,Native,N/A,1,Adult,Small Mammals-RVS,1-1-1706118880,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/26/2019 12:30:00 PM,04/26/2019 01:00:00 PM,Prospect Park,Lake,Canada Goose,"Conservancies/""Friends of"" Groups",Native,Injured,0.5,Adult,Birds,1-1-1710353433,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,61112
04/19/2019 09:45:00 AM,04/19/2019 09:55:00 AM,Calvert Vaux Park,"40.585782, -73.991013",Raccoon,Employee,Native,Unhealthy,1.5,Juvenile,Small Mammals-RVS,1-1-1705092230,ACC,1,FALSE,TRUE,NA,0.15,FALSE,FALSE,60407
04/12/2019 03:00:00 PM,04/12/2019 03:00:00 PM,Owl's Head Park,"68th and shore road (40.639650, -74.035170)",Raccoon,Central,Native,Unhealthy,2.5,Juvenile,Small Mammals-RVS,1-1-1705059830,ACC,1,FALSE,TRUE,NA,0.5,FALSE,FALSE,59832
03/31/2019 08:00:00 AM,03/31/2019 09:50:00 AM,Saratoga Park,"East entrance directly across from 55 Saratoga Avenue (40.685087, -73.917907)",Raccoon,Central,Native,Unhealthy,1.5,Adult,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,TRUE,FALSE,NA
03/30/2019 01:15:00 PM,03/30/2019 01:30:00 PM,Shore Park and Parkway,By the 4th Avenue entrance,Virginia Opossum,Central,Native,Unhealthy,1.5,Adult,Small Mammals-non RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
03/29/2019 03:00:00 PM,03/29/2019 03:00:00 PM,Prospect Park,Ice ladder Ladder 26 lullwater 40.659509. -73.968214,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,2,Adult,Small Mammals-RVS,n/a,Monitored Animal,1,FALSE,TRUE,NA,2,FALSE,FALSE,NA
03/29/2019 12:12:00 PM,03/29/2019 12:42:00 AM,Shore Park and Parkway,"40.634161, -74.038561",Raccoon,Employee,Native,Unhealthy,2,Adult,Small Mammals-RVS,1-1-1700071330,ACC,1,FALSE,TRUE,NA,0.25,FALSE,FALSE,58532
03/24/2019 12:00:00 PM,03/24/2019 12:00:00 PM,Prospect Park,North Lullwater,Red-Eared Slider,Employee,Invasive,Injured,2,Adult,Terrestrial Reptile or Amphibian,NA,Monitored Animal,1,TRUE,TRUE,NA,1,FALSE,FALSE,NA
03/21/2019 02:00:00 PM,03/21/2019 02:00:00 PM,Owl's Head Park,"Between skate park and basketball court (40.6407775,-74.0300068)",Raccoon,Central,Native,Unhealthy,2.5,Adult,Small Mammals-RVS,1-1-1697238230,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,57777
03/22/2019 11:55:00 AM,03/22/2019 12:05:00 PM,Owl's Head Park,Men's Bathroom,Raccoon,Employee,Native,Healthy,1,Adult,Small Mammals-RVS,1-1-1696746580,Relocated/Condition Corrected,1,FALSE,TRUE,NA,0.5,FALSE,FALSE,NA
03/20/2019 03:50:00 PM,03/20/2019 03:52:00 PM,Owl's Head Park,Colonial Road and 68th Street,Raccoon,Employee,Native,Healthy,1,Adult,Small Mammals-RVS,1-1-1694107590,Relocated/Condition Corrected,1,FALSE,TRUE,NA,0.25,FALSE,FALSE,NA
03/20/2019 09:00:00 AM,03/20/2019 09:40:00 AM,Prospect Park,"Boathouse 40.661675, -73.965723",Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,0.75,Adult,Small Mammals-RVS,1-1-1696307430,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,57642
03/18/2019 12:15:00 PM,03/18/2019 12:00:00 PM,Green-Wood Cemetery,"Lake Ave (40.6521274,-73.9982851)",Raccoon,Observed by Ranger,Native,Unhealthy,1.5,Adult,Small Mammals-RVS,1-1-1690577742,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,57402
03/15/2019 04:45:00 PM,03/16/2019 09:45:00 AM,Prospect Park,Greenwood Ave Entrance,Frog (Unknown),Central,Native,N/A,1,Adult,Terrestrial Reptile or Amphibian,1-1-1695206198,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
03/16/2019 01:30:00 PM,03/16/2019 01:53:00 PM,Shore Park and Parkway,"40.611201, -74.036748",Raccoon,Public,Native,N/A,1.5,Adult,Small Mammals-RVS,1-1-1695498528,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
03/07/2019 12:00:00 PM,03/07/2019 12:00:00 PM,Prospect Park,"Center Drive 40.660202,-73971005",Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,2,Adult,Small Mammals-RVS,1-1-1689271461,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,56500
03/05/2019 03:00:00 PM,03/05/2019 04:00:00 PM,Calvert Vaux Park,"40.5872241, -73.9920693",Raccoon,Central,Native,Unhealthy,1.5,Adult,Small Mammals-RVS,1-1-1689320261,ACC,1,TRUE,FALSE,NA,NA,FALSE,FALSE,72583
02/19/2019 01:00:00 PM,02/19/2019 01:20:00 PM,Calvert Vaux Park,"Calvert Vaux Greenway near parking lot (40.584416, -73.991484)",Raccoon,Employee,Native,Unhealthy,2,Adult,Small Mammals-RVS,1-1-1683913212,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,55229
02/18/2019 09:45:00 AM,02/18/2019 10:00:00 AM,Prospect Park,"Center Drive/West Drive (40.6582102,-73.9739795)",Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,2,Adult,Small Mammals-RVS,1-1-1682001290,ACC,1,FALSE,FALSE,NA,NA,TRUE,FALSE,55148
02/18/2019 08:45:00 AM,02/18/2019 09:00:00 AM,Marine Park,Ladder 2 on the Salt Marsh Nature Trail,Raccoon,Public,Native,N/A,1,Adult,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
02/17/2019 09:30:00 AM,02/17/2019 10:00:00 AM,Prospect Park,"Lullwater at Prospect Park Audubon Center (40.661455, -73.965718)",Canada Goose,Central,Native,Injured,1,Adult,Birds,NA,Monitored Animal,1,FALSE,TRUE,NA,0.5,FALSE,FALSE,NA
02/12/2019 11:00:00 AM,02/12/2019 11:30:00 AM,Prospect Park,"Garfield Tot Lot (40.670122, -73.971221)",Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,2,Adult,Small Mammals-RVS,1-1-1680054354,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,54677
02/06/2019 02:00:00 PM,02/06/2019 02:30:00 PM,Prospect Park,Long Meadow,Raptor (Unknown),Central,Native,Unhealthy,2,Adult,Raptors,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
02/05/2019 04:00:00 PM,02/05/2019 04:40:00 AM,Prospect Park,"Wellhouse drive (40.656554,-73.971189)",Raccoon,Employee,Native,Unhealthy,2.5,Adult,Small Mammals-RVS,1-1-1674319574,ACC,1,FALSE,TRUE,NA,0.5,FALSE,FALSE,69383
01/29/2019 09:30:00 AM,01/29/2019 09:50:00 AM,Dyker Beach Park,Dyker Beach Playground,Striped Skunk,Central,Native,N/A,0.5,Adult,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
01/27/2019 04:00:00 PM,01/27/2019 04:15:00 PM,Marine Park,near Ballfields,Herring Gull,Public,Native,Injured,1.5,Juvenile,Birds,1-1-1675123980,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,53565
01/20/2019 12:15:00 PM,01/20/2019 12:15:00 PM,Marine Park,Salt Marsh Nature Center public restroom,Blue Jay,Observed by Ranger,Native,Healthy,0.25,Adult,Birds,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
01/14/2019 03:00:00 PM,01/14/2019 04:00:00 PM,Calvert Vaux Park,Behind soccer field,Mute Swan,Public,Invasive,Unhealthy,1,Adult,Birds,1-1-1669806612,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,52666
01/12/2019 12:00:00 PM,01/12/2019 01:00:00 PM,Prospect Park,Parade Grounds,Raccoon,Central,Native,N/A,1,Adult,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
01/06/2019 02:30:00 PM,01/06/2019 02:40:00 PM,Van Dyke Playground,Handball court fence,Cat,Public,Domestic,Healthy,1,Adult,Domestic,1-1-1666257767,ACC,1,FALSE,FALSE,NA,NA,TRUE,FALSE,52003
01/03/2019 10:50:00 AM,01/03/2019 11:00:00 AM,Fort Greene Park,Visitor Center,Cat,Employee,Domestic,N/A,0.25,Adult,Small Mammals-RVS;#Domestic,1-11664217161,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,51754
01/02/2019 09:15:00 AM,01/02/2019 09:30:00 AM,Sunset Park,"Behind the rec center, along the fence. (40.6469869,-74.0033383)",Raccoon,Central,Native,Unhealthy,2,Adult,Small Mammals-RVS,1-1-1639270780,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,51669
01/01/2019 11:00:00 AM,01/01/2019 11:00:00 AM,Marine Park,Nature Center Driveway,Chicken,Public,Domestic,Healthy,1,Adult,Domestic,1-1-1664216971,ACC,3,FALSE,FALSE,NA,NA,FALSE,FALSE,"51650, 51652, 51653"
12/30/2018 11:30:00 AM,12/30/2018 01:00:00 PM,Bushwick Inlet Park,On the rocks,Seal (Unknown),Public,Native,N/A,0.5,Adult,Marine Mammals-seals only,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
12/30/2018 11:00:00 AM,12/30/2018 11:10:00 AM,Marine Park,"Handball Court at Lenape Playground(40.6060450, -73.9274791)",Raccoon,Public,Native,Unhealthy,1,Adult,Small Mammals-RVS,1-1-1662288470,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,65198
12/26/2018 01:30:00 PM,12/26/2018 02:30:00 PM,Prospect Park,Lullwater near Pennisula Trail,Raccoon,"Conservancies/""Friends of"" Groups",Native,DOA,3,Adult,Small Mammals-RVS,1-1-1662293061,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,51331
12/26/2018 11:00:00 AM,12/26/2018 12:00:00 PM,Marine Park,"Burnett St. and Avenue X (40.5979068, -73.9280698)",Raccoon,Employee,Native,Unhealthy,2,Adult,Small Mammals-RVS,1-1-1657709862,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,64768
12/18/2018 05:00:00 PM,12/18/2018 05:30:00 PM,Prospect Park,Lakeside by Peristyle,Gull (Unknown),Public,Native,DOA,0.5,Adult,Birds,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
12/17/2018 09:00:00 AM,12/17/2018 09:30:00 AM,Prospect Park,Terrace Bridge,Raccoon,Employee,Native,N/A,1.5,Adult,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
12/16/2018 09:20:00 AM,12/16/2018 09:45:00 AM,Marcy Playground,Bleachers near ballfields along Myrtle Avenue.,Cat,Central,Domestic,Healthy,1.5,Adult,Domestic,1-1-1658260357,ACC,2,FALSE,FALSE,NA,NA,FALSE,FALSE,"50616, 50617"
12/14/2018 09:15:00 AM,12/14/2018 09:15:00 AM,Marine Park,"40.603415, -73.933397",Eastern Gray Squirrel,Observed by Ranger,Native,DOA,0.25,Adult,Small Mammals-non RVS,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
12/11/2018 12:50:00 PM,12/11/2018 01:00:00 PM,Marine Park,"40.603415, -73.933397",Eastern Gray Squirrel,Public,Native,DOA,0.5,Adult,Small Mammals-non RVS,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
12/13/2018 09:24:00 AM,12/13/2018 09:35:00 AM,Marine Park,"Dead end of Gerritsen Avenue near entrance to Gerritsen Beach, 40.586810, -73.918398",Raccoon,Employee,Native,Unhealthy,1,Adult,Small Mammals-RVS,1-1-1653352370,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,50403
12/07/2018 08:30:00 AM,12/07/2018 09:00:00 AM,Fort Hamilton Recreation Center,"92nd and Ft. Hamilton Parkway, found by PD, taken to 68th precinct.",Cooper's Hawk,Central,Native,Injured,2,Juvenile,Raptors,1-1-1653352161,Rehabilitator,1,FALSE,FALSE,Bobby Horvath,NA,TRUE,FALSE,NA
12/06/2018 03:00:00 PM,12/06/2018 04:00:00 PM,Prospect Park,"Lookout Hill (40.659106, -73.970568)",Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1.5,Adult,Small Mammals-RVS,NA,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,62669
12/05/2018 08:30:00 AM,12/05/2018 08:30:00 AM,Marine Park,Burnett St. Path between Avenue U and Avenue V,Mute Swan,Employee,Invasive,Healthy,2,Adult,Birds,NA,Relocated/Condition Corrected,1,FALSE,TRUE,NA,2,FALSE,FALSE,NA
